month,number_of_guests,length_of_stay,occupancy
8,2.0,7,1
8,2.0,9,0
8,2.0,5,1
8,2.0,2,0
8,2.0,2,1
8,2.0,2,1
8,1.0,3,1
8,2.0,3,1
8,2.0,1,1
8,2.0,4,1
8,2.0,4,1
8,2.0,5,0
8,2.0,5,0
8,2.0,5,1
8,2.0,5,1
8,3.0,6,1
8,2.0,6,0
8,2.0,7,0
8,2.0,8,0
8,2.0,7,1
8,2.0,1,1
8,3.0,2,1
8,2.0,2,1
8,2.0,3,0
8,2.0,3,1
8,2.0,3,1
8,2.0,4,1
8,2.0,4,1
8,2.0,5,1
8,2.0,6,1
8,2.0,6,1
8,2.0,6,0
8,4.0,7,0
8,1.0,7,0
8,2.0,7,0
8,2.0,7,1
8,2.0,7,1
8,2.0,7,0
8,2.0,12,0
8,2.0,1,1
8,3.0,2,1
8,2.0,2,1
8,1.0,2,1
8,2.0,3,1
8,2.0,3,1
8,2.0,3,0
8,2.0,3,1
8,2.0,3,0
8,3.0,3,0
8,2.0,3,1
8,3.0,3,1
8,4.0,4,1
8,2.0,4,1
8,2.0,4,1
8,2.0,5,0
8,2.0,6,0
8,2.0,6,0
8,2.0,7,1
8,2.0,10,1
8,2.0,11,1
9,4.0,2,0
9,2.0,2,0
9,2.0,3,1
9,2.0,3,1
9,3.0,3,1
9,2.0,3,0
9,2.0,4,0
9,2.0,4,0
9,4.0,4,1
9,2.0,4,1
9,2.0,4,1
9,2.0,4,1
9,2.0,5,1
9,2.0,2,0
9,2.0,2,1
9,2.0,5,0
9,2.0,5,1
9,2.0,5,0
9,1.0,6,1
9,2.0,7,1
9,2.0,7,0
9,1.0,7,1
9,2.0,7,0
9,2.0,7,0
9,2.0,7,1
9,2.0,8,0
9,4.0,8,1
9,2.0,8,1
9,2.0,8,0
9,2.0,10,1
9,2.0,12,1
9,2.0,14,1
9,1.0,1,1
9,2.0,2,0
9,2.0,2,0
9,2.0,2,0
9,2.0,4,1
9,2.0,5,1
9,2.0,5,1
9,3.0,7,1
9,2.0,7,0
9,4.0,7,0
9,4.0,8,0
9,2.0,2,1
9,2.0,3,1
9,2.0,3,1
9,2.0,3,1
9,2.0,1,1
9,2.0,3,1
9,3.0,3,1
9,1.0,3,1
9,2.0,3,1
9,2.0,3,1
9,2.0,3,1
9,40.0,3,0
9,2.0,4,1
9,2.0,4,1
9,2.0,4,1
9,3.0,4,1
9,2.0,4,1
9,2.0,4,0
9,2.0,9,1
9,2.0,9,1
9,3.0,9,1
9,2.0,10,1
9,2.0,10,1
9,2.0,7,1
9,2.0,7,1
9,4.0,10,0
9,2.0,14,1
9,2.0,1,1
9,2.0,1,0
9,2.0,1,1
9,2.0,1,1
9,3.0,2,1
9,2.0,2,1
9,2.0,2,0
9,2.0,2,1
9,2.0,2,0
9,2.0,2,1
9,2.0,3,0
9,1.0,3,1
9,2.0,3,0
9,2.0,3,1
9,2.0,3,1
9,1.0,3,0
9,3.0,4,1
9,2.0,4,1
9,2.0,5,1
9,2.0,5,1
9,2.0,8,0
9,4.0,9,1
9,2.0,10,1
9,2.0,10,1
9,2.0,6,1
9,2.0,7,1
9,2.0,1,0
9,3.0,2,0
9,2.0,6,1
9,2.0,6,1
9,2.0,6,1
9,2.0,6,0
9,26.0,7,0
9,2.0,7,1
9,2.0,2,1
9,2.0,4,1
9,3.0,7,0
9,2.0,7,1
9,2.0,7,0
9,2.0,7,1
9,2.0,7,1
9,2.0,7,0
9,2.0,7,0
9,2.0,7,1
9,2.0,7,1
9,2.0,7,0
9,4.0,8,0
9,2.0,8,0
9,4.0,9,0
9,2.0,10,0
9,2.0,10,0
9,2.0,10,1
9,2.0,14,1
9,2.0,14,1
9,2.0,2,1
9,2.0,2,0
9,2.0,3,1
9,2.0,4,1
9,2.0,1,0
9,2.0,1,0
9,2.0,5,0
9,2.0,5,0
9,3.0,5,0
9,2.0,5,0
9,2.0,5,1
9,1.0,5,0
9,2.0,6,1
9,2.0,6,0
9,2.0,6,0
9,2.0,6,1
9,3.0,6,1
9,2.0,6,1
9,2.0,7,1
9,2.0,7,1
9,3.0,7,1
9,2.0,7,0
9,2.0,7,1
9,3.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,8,0
9,2.0,10,1
9,1.0,7,0
9,2.0,10,1
9,4.0,11,1
9,2.0,14,1
9,50.0,3,0
9,2.0,4,1
9,2.0,4,1
9,2.0,5,1
9,2.0,5,0
9,2.0,5,1
9,3.0,5,1
9,2.0,6,1
9,2.0,6,0
9,2.0,6,0
9,1.0,7,0
9,2.0,7,0
9,2.0,46,1
9,2.0,10,0
9,2.0,10,1
9,2.0,2,1
9,2.0,3,0
9,2.0,3,0
9,2.0,3,0
9,2.0,4,0
9,2.0,4,0
9,2.0,4,0
9,2.0,4,1
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,8,1
9,2.0,14,0
9,2.0,7,1
9,2.0,14,1
9,1.0,1,0
9,2.0,1,1
9,1.0,1,1
9,2.0,1,1
9,2.0,1,0
9,2.0,2,0
9,2.0,2,1
9,2.0,3,1
9,1.0,1,1
9,1.0,3,1
9,2.0,5,0
9,1.0,6,1
9,1.0,6,1
9,2.0,7,1
9,2.0,7,1
9,3.0,9,0
9,2.0,9,0
9,2.0,9,0
9,1.0,5,1
9,2.0,5,1
9,2.0,3,1
9,2.0,4,0
9,2.0,4,1
9,2.0,4,0
9,2.0,4,1
9,2.0,4,0
9,2.0,4,0
9,2.0,5,1
9,2.0,5,1
9,2.0,7,1
9,2.0,7,0
9,2.0,1,1
9,1.0,1,1
9,3.0,2,1
9,2.0,2,0
9,3.0,2,1
9,4.0,3,0
9,3.0,7,1
9,2.0,7,0
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,9,1
9,1.0,4,0
9,2.0,4,0
9,2.0,10,1
9,2.0,10,1
9,2.0,14,1
9,1.0,1,1
9,2.0,1,1
9,2.0,1,1
9,2.0,1,1
9,2.0,1,1
9,1.0,1,1
9,2.0,2,1
9,2.0,2,1
9,2.0,2,1
9,2.0,2,1
9,3.0,3,1
9,4.0,3,1
9,2.0,3,1
9,2.0,5,1
9,2.0,7,1
9,2.0,7,0
9,2.0,7,1
9,2.0,7,0
9,2.0,10,1
9,1.0,1,0
9,4.0,1,0
9,2.0,4,1
9,2.0,4,0
9,1.0,4,0
9,2.0,6,1
9,2.0,6,0
9,2.0,6,0
9,1.0,7,1
9,2.0,7,1
9,2.0,7,1
9,26.0,7,0
9,2.0,7,1
9,2.0,18,1
9,2.0,7,1
9,2.0,1,1
9,2.0,2,0
9,2.0,3,0
9,2.0,4,1
9,2.0,4,0
9,2.0,4,0
9,2.0,4,1
9,2.0,4,0
9,2.0,5,1
9,2.0,5,1
9,2.0,5,0
9,2.0,5,0
9,2.0,6,0
9,2.0,7,1
9,2.0,7,1
9,2.0,8,1
9,2.0,11,1
9,3.0,12,1
9,2.0,12,1
9,2.0,14,0
9,2.0,14,1
9,1.0,2,1
9,2.0,3,1
9,2.0,3,0
9,2.0,5,1
9,2.0,5,1
9,2.0,5,1
9,2.0,5,0
9,2.0,5,1
9,2.0,6,1
9,2.0,6,1
9,2.0,6,0
9,2.0,8,1
9,2.0,14,1
9,2.0,28,1
9,4.0,3,1
9,2.0,1,1
9,1.0,4,0
9,2.0,4,0
9,2.0,5,1
9,2.0,5,0
9,2.0,6,1
9,2.0,7,0
9,2.0,7,0
9,2.0,5,0
9,2.0,9,1
9,2.0,14,1
9,2.0,15,0
9,2.0,14,1
9,2.0,1,1
9,2.0,1,1
9,2.0,1,1
9,2.0,1,1
9,2.0,1,1
9,2.0,1,1
9,1.0,1,1
9,1.0,1,1
9,1.0,2,1
9,2.0,2,1
9,2.0,3,1
9,4.0,3,0
9,2.0,3,1
9,4.0,3,1
9,2.0,3,1
9,2.0,3,1
9,2.0,4,0
9,2.0,4,0
9,2.0,5,1
9,2.0,4,1
9,2.0,5,1
9,2.0,7,1
9,2.0,7,1
9,2.0,6,0
9,2.0,7,1
9,2.0,14,0
9,2.0,7,0
9,2.0,7,0
9,2.0,1,1
9,2.0,2,1
9,2.0,1,1
9,2.0,1,1
9,2.0,2,0
9,1.0,4,1
9,1.0,4,1
9,1.0,4,1
9,1.0,4,1
9,1.0,4,1
9,2.0,5,1
9,2.0,5,0
9,2.0,5,0
9,1.0,4,1
9,1.0,4,1
9,2.0,7,0
9,2.0,7,1
9,2.0,7,0
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,14,1
9,2.0,14,1
9,2.0,2,1
9,2.0,2,1
9,2.0,3,1
9,2.0,3,0
9,2.0,3,1
9,2.0,3,1
9,2.0,3,0
9,2.0,4,0
9,3.0,5,1
9,2.0,6,0
9,2.0,7,1
9,2.0,7,1
9,2.0,9,0
9,2.0,10,1
9,1.0,2,1
9,2.0,4,1
9,2.0,4,1
9,2.0,4,0
9,2.0,5,0
9,2.0,5,1
9,2.0,5,0
9,2.0,5,1
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,3.0,7,1
9,2.0,7,1
9,26.0,7,0
9,2.0,7,0
9,2.0,7,1
9,2.0,10,1
9,2.0,10,1
9,2.0,10,1
9,4.0,14,0
9,2.0,4,0
9,2.0,4,1
9,4.0,6,0
9,2.0,7,1
9,2.0,7,0
9,2.0,7,1
9,2.0,7,1
9,2.0,7,0
9,2.0,7,1
9,3.0,10,0
9,2.0,11,1
9,2.0,11,1
9,2.0,11,1
9,2.0,2,0
9,1.0,2,0
9,1.0,2,0
9,2.0,2,1
9,2.0,2,0
9,2.0,2,0
9,2.0,2,0
9,2.0,2,0
9,2.0,2,1
9,2.0,2,0
9,2.0,2,1
9,2.0,3,1
9,2.0,3,1
9,27.0,4,0
9,1.0,5,0
9,2.0,6,0
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,9,1
9,2.0,10,1
9,2.0,10,1
9,2.0,10,1
9,2.0,11,1
9,2.0,2,1
9,2.0,4,0
9,2.0,5,0
9,2.0,7,0
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,3,0
9,2.0,8,1
9,2.0,10,0
9,2.0,1,1
9,2.0,1,1
9,2.0,1,1
9,2.0,1,0
9,2.0,1,0
9,2.0,2,1
9,2.0,2,1
9,1.0,2,0
9,1.0,2,0
9,2.0,5,1
9,2.0,4,0
9,2.0,4,0
9,2.0,7,1
9,3.0,8,1
9,2.0,9,1
9,2.0,3,1
9,2.0,2,1
9,2.0,2,1
9,2.0,3,1
9,2.0,1,1
9,27.0,4,0
9,2.0,5,1
9,2.0,5,1
9,2.0,7,1
9,2.0,7,1
9,2.0,10,1
9,2.0,14,1
9,3.0,1,0
9,2.0,1,1
9,1.0,1,1
9,4.0,1,1
9,1.0,1,1
9,2.0,1,1
9,2.0,2,1
9,2.0,2,1
9,2.0,2,0
9,2.0,2,1
9,2.0,2,1
9,2.0,5,0
9,2.0,5,1
9,2.0,5,1
9,2.0,6,0
9,2.0,7,0
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,8,1
9,2.0,7,0
9,2.0,1,1
9,2.0,2,1
9,2.0,2,0
9,3.0,2,0
9,2.0,2,1
9,2.0,2,0
9,2.0,2,0
9,2.0,3,0
9,2.0,3,0
9,2.0,3,0
9,2.0,3,1
9,2.0,5,1
9,2.0,6,1
9,26.0,7,0
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,8,0
9,2.0,4,1
9,2.0,1,1
9,2.0,1,1
9,2.0,3,0
9,2.0,5,1
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,7,0
9,2.0,7,1
9,2.0,7,0
9,2.0,7,1
9,2.0,7,1
9,2.0,8,0
9,2.0,10,1
9,2.0,12,1
9,1.0,14,1
9,1.0,1,1
9,2.0,2,1
9,2.0,4,0
9,2.0,4,0
9,1.0,4,1
9,2.0,4,0
9,2.0,4,0
9,2.0,4,1
9,2.0,4,0
9,1.0,4,0
9,2.0,4,0
9,2.0,4,0
9,2.0,7,0
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,8,1
9,2.0,5,0
9,2.0,12,1
9,1.0,5,0
9,2.0,6,0
9,1.0,7,0
9,2.0,7,1
9,2.0,7,1
9,2.0,4,1
9,2.0,7,0
9,2.0,7,1
9,1.0,7,0
9,2.0,7,1
9,2.0,8,0
9,2.0,8,1
9,2.0,8,0
9,2.0,9,1
9,2.0,12,1
9,2.0,1,1
9,2.0,1,1
9,2.0,1,1
9,2.0,2,1
9,1.0,3,1
9,1.0,3,1
9,2.0,3,1
9,2.0,3,1
9,1.0,3,1
9,1.0,3,1
9,2.0,3,1
9,2.0,3,1
9,1.0,3,0
9,1.0,3,0
9,2.0,6,1
9,2.0,6,0
9,3.0,6,1
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,7,0
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,7,1
9,2.0,7,0
9,1.0,14,1
10,3.0,1,1
10,2.0,2,0
10,3.0,3,1
10,2.0,3,1
10,1.0,3,1
10,1.0,3,1
10,2.0,4,1
10,2.0,4,1
10,2.0,4,1
10,2.0,5,1
10,2.0,5,1
10,2.0,5,1
10,2.0,7,1
10,2.0,7,1
10,2.0,7,1
10,1.0,7,0
10,2.0,7,1
10,2.0,7,1
10,2.0,7,1
10,2.0,7,1
10,2.0,7,1
10,2.0,7,1
10,2.0,7,0
10,2.0,7,1
10,2.0,2,1
10,2.0,2,1
10,2.0,2,1
10,2.0,2,1
10,3.0,3,0
10,4.0,4,0
10,2.0,4,1
10,2.0,4,1
10,4.0,5,1
10,2.0,7,1
10,1.0,7,1
10,2.0,7,1
10,2.0,7,1
10,2.0,7,1
10,2.0,7,1
10,2.0,7,0
10,1.0,7,1
10,2.0,7,1
10,2.0,8,1
10,2.0,8,1
10,2.0,8,1
10,1.0,1,1
10,2.0,1,0
10,2.0,1,0
10,2.0,1,0
10,2.0,1,0
10,1.0,1,1
10,1.0,1,1
10,2.0,1,1
10,2.0,1,1
10,2.0,1,0
10,2.0,1,0
10,2.0,2,0
10,2.0,2,0
10,1.0,4,1
10,1.0,4,1
10,1.0,4,1
10,2.0,4,1
10,1.0,4,1
10,1.0,4,0
10,1.0,4,1
10,2.0,4,1
10,2.0,5,0
10,2.0,7,1
10,2.0,3,1
10,2.0,3,1
10,2.0,4,0
10,2.0,7,1
10,2.0,7,1
10,2.0,7,1
10,2.0,7,1
10,2.0,7,1
10,2.0,7,1
10,26.0,7,0
10,2.0,7,1
10,2.0,7,0
10,2.0,7,1
10,2.0,7,1
10,2.0,7,1
10,2.0,1,1
10,1.0,1,1
10,2.0,2,1
10,55.0,2,0
10,2.0,2,1
10,4.0,4,0
10,2.0,4,0
10,2.0,7,1
10,2.0,7,1
10,2.0,10,1
10,2.0,11,1
10,2.0,12,0
10,2.0,12,0
10,2.0,12,0
10,2.0,12,0
10,2.0,12,0
10,2.0,12,0
10,2.0,12,0
10,2.0,12,0
10,2.0,12,0
10,2.0,12,0
10,2.0,12,0
10,2.0,12,0
10,2.0,5,1
10,2.0,5,1
10,4.0,5,0
10,2.0,14,1
10,2.0,6,1
10,2.0,6,1
10,2.0,1,1
10,2.0,2,1
10,2.0,2,1
10,2.0,1,0
10,2.0,4,1
10,2.0,4,1
10,3.0,4,1
10,2.0,7,1
10,3.0,7,1
10,2.0,7,1
10,2.0,9,0
10,2.0,9,0
10,2.0,9,0
10,2.0,9,0
10,2.0,10,1
10,2.0,12,0
10,1.0,1,0
10,1.0,1,0
10,1.0,1,0
10,1.0,1,0
10,2.0,1,1
10,2.0,2,1
10,4.0,2,0
10,2.0,3,0
10,2.0,4,1
10,2.0,2,1
10,4.0,6,1
10,20.0,7,0
10,6.0,7,0
10,2.0,7,1
10,5.0,7,0
10,2.0,7,1
10,2.0,7,1
10,1.0,1,0
10,1.0,1,1
10,1.0,1,0
10,1.0,1,0
10,1.0,1,0
10,2.0,2,1
10,2.0,2,1
10,1.0,2,1
10,3.0,1,1
10,2.0,1,1
10,2.0,1,1
10,2.0,4,1
10,1.0,2,1
10,2.0,7,1
10,2.0,7,1
10,2.0,7,1
10,2.0,7,1
10,2.0,7,0
10,1.0,7,1
10,1.0,7,1
10,1.0,1,0
10,1.0,1,1
10,2.0,1,1
10,2.0,1,1
10,1.0,1,0
10,2.0,1,1
10,3.0,3,1
10,2.0,3,1
10,2.0,3,1
10,2.0,3,1
10,2.0,3,1
10,2.0,3,1
10,2.0,3,1
10,1.0,3,1
10,2.0,3,1
10,2.0,3,1
10,2.0,3,1
10,3.0,3,1
10,2.0,3,1
10,2.0,3,1
10,4.0,3,0
10,2.0,3,1
10,3.0,3,1
10,2.0,4,1
10,1.0,7,1
10,1.0,7,0
10,2.0,7,1
10,2.0,4,1
10,2.0,7,1
10,2.0,7,1
10,2.0,9,0
10,2.0,12,1
10,1.0,1,1
10,1.0,1,1
10,2.0,1,1
10,2.0,2,0
10,3.0,2,1
10,1.0,2,1
10,3.0,2,1
10,2.0,2,1
10,1.0,2,0
10,2.0,2,0
10,2.0,2,1
10,2.0,3,0
10,2.0,3,0
10,2.0,3,0
10,2.0,3,0
10,2.0,3,0
10,2.0,3,0
10,2.0,3,1
10,2.0,3,0
10,2.0,3,0
10,2.0,3,1
10,3.0,3,1
10,3.0,2,1
10,3.0,2,1
10,2.0,3,1
10,2.0,3,1
10,2.0,3,0
10,2.0,3,0
10,2.0,3,0
10,2.0,3,0
10,2.0,3,0
10,2.0,3,0
10,2.0,3,0
10,2.0,3,0
10,2.0,3,0
10,2.0,3,0
10,2.0,3,0
10,2.0,3,0
10,2.0,3,0
10,3.0,3,1
10,2.0,3,1
10,2.0,3,1
10,2.0,3,0
10,2.0,3,0
10,2.0,3,0
10,2.0,3,1
10,2.0,3,1
10,1.0,3,1
10,2.0,3,1
10,2.0,3,0
10,2.0,3,0
10,2.0,3,0
10,2.0,3,0
10,2.0,4,1
10,2.0,4,1
10,2.0,4,1
10,2.0,4,1
10,2.0,5,1
10,2.0,5,1
10,2.0,7,1
10,2.0,1,0
10,2.0,1,1
10,2.0,1,1
10,2.0,1,1
10,3.0,1,0
10,2.0,2,1
10,2.0,2,1
10,2.0,2,1
10,3.0,2,1
10,2.0,2,0
10,2.0,2,1
10,4.0,2,1
10,2.0,2,1
10,4.0,2,1
10,2.0,2,1
10,3.0,2,1
10,2.0,2,1
10,2.0,2,1
10,2.0,2,1
10,2.0,2,1
10,2.0,2,0
10,2.0,2,1
10,2.0,7,0
10,2.0,7,0
10,2.0,7,0
10,2.0,7,0
10,2.0,7,0
10,2.0,7,0
10,2.0,7,0
10,2.0,7,0
10,2.0,7,0
10,2.0,7,0
10,1.0,7,0
10,2.0,7,0
10,2.0,7,0
10,2.0,7,0
10,2.0,4,0
10,2.0,9,1
10,2.0,21,1
10,2.0,1,1
10,2.0,1,1
10,2.0,1,1
10,2.0,1,1
10,2.0,1,0
10,2.0,1,1
10,2.0,1,1
10,2.0,2,1
10,2.0,2,1
10,1.0,2,1
10,2.0,2,1
10,2.0,1,0
10,2.0,1,1
10,1.0,4,0
10,2.0,4,0
10,2.0,4,1
10,2.0,4,0
10,1.0,4,0
10,2.0,5,1
10,2.0,5,1
10,1.0,7,1
10,2.0,7,1
10,1.0,9,1
10,2.0,1,1
10,2.0,1,1
10,2.0,1,1
10,1.0,2,1
10,2.0,2,1
10,1.0,2,1
10,2.0,6,1
10,10.0,7,0
10,20.0,7,0
10,5.0,7,0
10,2.0,7,1
10,4.0,8,1
10,1.0,1,1
10,2.0,1,1
10,1.0,1,1
10,2.0,1,1
10,2.0,1,1
10,1.0,2,1
10,4.0,3,0
10,4.0,7,1
10,2.0,8,1
10,2.0,1,1
10,1.0,1,1
10,1.0,1,1
10,2.0,1,1
10,1.0,1,1
10,2.0,1,1
10,1.0,1,1
10,2.0,8,1
10,1.0,3,1
10,3.0,4,1
10,2.0,6,1
10,2.0,1,1
10,2.0,1,1
10,1.0,1,1
10,2.0,2,1
10,2.0,2,1
10,1.0,3,1
10,2.0,3,1
10,2.0,4,1
10,2.0,7,1
10,2.0,1,1
10,2.0,2,0
10,2.0,7,1
10,2.0,8,1
10,2.0,1,0
10,2.0,4,1
10,2.0,5,0
10,2.0,5,0
10,2.0,5,0
10,2.0,7,1
10,4.0,7,1
10,2.0,7,0
10,3.0,7,1
10,2.0,7,1
10,2.0,7,0
10,2.0,7,0
10,2.0,7,1
10,2.0,10,1
10,2.0,9,1
10,2.0,1,0
10,2.0,1,0
10,1.0,1,1
10,2.0,2,1
10,2.0,2,1
10,2.0,2,1
10,2.0,1,1
10,1.0,2,1
10,2.0,3,1
10,2.0,3,1
10,2.0,3,1
10,2.0,4,1
10,2.0,5,1
10,2.0,5,1
10,2.0,5,1
10,1.0,5,1
10,2.0,5,1
10,2.0,5,1
10,2.0,5,1
10,2.0,5,1
10,2.0,5,1
10,2.0,5,0
10,2.0,5,1
10,2.0,5,1
10,2.0,5,1
10,2.0,5,1
10,2.0,5,1
10,2.0,5,1
10,2.0,5,1
10,2.0,5,1
10,2.0,5,1
10,2.0,5,1
10,2.0,5,1
10,2.0,5,1
10,2.0,5,1
10,1.0,5,1
10,2.0,5,1
10,2.0,7,1
10,2.0,7,1
10,2.0,8,1
10,2.0,11,1
10,2.0,11,0
10,2.0,17,1
10,2.0,1,1
10,2.0,1,1
10,2.0,1,1
10,2.0,2,1
10,1.0,2,1
10,3.0,5,1
10,3.0,5,1
10,4.0,5,0
10,3.0,7,1
10,2.0,7,1
10,2.0,9,1
10,1.0,10,1
10,1.0,11,0
10,1.0,1,0
10,2.0,2,0
10,2.0,2,0
10,4.0,2,0
10,2.0,2,0
10,2.0,2,1
10,2.0,2,1
10,1.0,2,0
10,2.0,3,1
10,2.0,3,1
10,2.0,3,1
10,2.0,4,1
10,2.0,4,1
10,2.0,5,0
10,3.0,6,0
10,3.0,6,0
10,2.0,7,0
10,2.0,7,1
10,2.0,7,1
10,2.0,7,1
10,1.0,7,1
10,2.0,7,1
10,2.0,7,0
10,2.0,7,1
10,2.0,4,0
10,2.0,4,1
10,2.0,4,1
10,2.0,4,1
10,2.0,5,1
10,2.0,7,1
10,2.0,7,1
10,2.0,7,1
10,2.0,7,1
10,2.0,7,0
10,2.0,7,1
10,1.0,4,0
10,2.0,4,1
10,1.0,4,1
10,2.0,4,0
10,2.0,4,1
10,2.0,4,1
10,1.0,4,1
10,2.0,4,1
10,2.0,4,1
10,2.0,4,1
10,1.0,4,1
10,2.0,7,1
10,2.0,7,1
10,2.0,7,1
10,4.0,3,1
10,2.0,3,1
10,2.0,3,1
10,2.0,3,1
10,2.0,3,0
10,1.0,3,0
10,2.0,3,1
10,2.0,4,1
10,2.0,1,1
10,2.0,1,1
10,2.0,1,1
10,2.0,2,1
10,2.0,2,1
10,2.0,2,1
10,1.0,2,1
10,2.0,2,1
10,2.0,2,1
10,2.0,2,1
10,2.0,2,1
10,2.0,3,1
10,2.0,4,1
10,2.0,4,1
10,2.0,4,1
10,2.0,5,1
10,2.0,5,1
10,2.0,6,1
10,2.0,7,1
10,1.0,7,0
10,2.0,7,0
10,2.0,7,1
10,2.0,7,0
10,1.0,7,0
10,2.0,7,0
10,3.0,7,1
10,2.0,11,1
10,1.0,15,1
10,2.0,2,1
10,2.0,2,1
10,1.0,3,1
10,2.0,3,1
10,3.0,2,0
10,2.0,2,1
10,2.0,3,0
10,1.0,1,1
10,2.0,1,0
10,2.0,1,0
10,1.0,1,0
10,1.0,1,0
10,1.0,1,0
10,2.0,1,0
10,2.0,1,0
10,2.0,1,0
10,1.0,1,0
10,1.0,1,0
10,2.0,1,0
10,2.0,1,0
10,1.0,1,0
10,1.0,1,0
10,2.0,1,0
10,2.0,1,0
10,1.0,1,0
10,1.0,1,0
10,2.0,1,0
10,2.0,1,0
10,2.0,1,0
10,2.0,1,0
10,1.0,1,0
10,1.0,1,0
10,1.0,1,0
10,2.0,1,0
10,2.0,1,0
10,2.0,1,0
10,2.0,1,0
10,1.0,1,0
10,1.0,1,0
10,2.0,1,0
10,2.0,1,0
10,2.0,1,0
10,1.0,1,0
10,1.0,1,0
10,1.0,1,0
10,2.0,2,0
10,2.0,2,1
10,2.0,3,0
10,2.0,3,1
10,2.0,3,0
10,2.0,3,0
10,2.0,4,1
10,2.0,4,1
10,2.0,5,1
10,2.0,2,0
10,4.0,6,1
10,2.0,7,0
10,2.0,7,0
10,2.0,7,1
10,2.0,10,1
10,2.0,11,1
10,2.0,1,1
10,2.0,1,0
10,2.0,1,0
10,1.0,1,0
10,1.0,1,0
10,1.0,1,0
10,2.0,1,1
10,4.0,5,0
10,2.0,6,1
10,2.0,6,1
10,2.0,7,1
10,2.0,7,1
10,3.0,8,1
10,2.0,1,1
10,2.0,3,0
10,2.0,3,0
10,2.0,5,1
10,1.0,19,0
10,1.0,22,1
10,1.0,23,0
10,1.0,23,0
10,1.0,23,0
10,1.0,23,0
10,1.0,23,0
10,2.0,1,1
10,1.0,1,1
10,2.0,1,1
10,2.0,1,1
10,1.0,1,1
10,2.0,1,0
10,2.0,2,1
10,2.0,2,1
10,2.0,2,1
10,2.0,2,1
10,2.0,2,1
10,1.0,3,1
10,2.0,4,1
10,2.0,4,1
10,2.0,7,1
10,3.0,7,1
10,2.0,1,1
10,1.0,1,1
10,2.0,1,1
10,1.0,1,1
10,1.0,7,1
10,1.0,7,1
10,1.0,7,1
10,1.0,7,1
10,1.0,1,1
10,1.0,2,1
10,2.0,1,1
10,1.0,1,1
10,1.0,2,1
10,2.0,2,1
10,2.0,1,1
10,1.0,1,0
10,2.0,3,1
10,2.0,3,1
10,2.0,3,1
10,2.0,3,1
10,2.0,4,1
10,2.0,11,0
10,2.0,5,1
10,1.0,1,1
10,2.0,1,1
10,2.0,1,1
10,2.0,2,1
10,2.0,2,1
10,2.0,2,1
10,2.0,2,1
10,2.0,2,1
10,2.0,2,1
10,3.0,2,1
10,2.0,3,1
10,2.0,2,1
10,2.0,2,1
10,2.0,3,1
10,2.0,3,1
10,2.0,3,1
10,2.0,3,1
10,1.0,3,1
10,2.0,3,1
10,2.0,3,1
10,2.0,4,1
10,2.0,7,1
10,2.0,8,1
10,2.0,1,1
10,2.0,1,1
10,2.0,1,0
10,2.0,1,0
10,2.0,1,1
10,2.0,1,0
10,2.0,1,1
10,2.0,1,0
10,2.0,1,0
10,1.0,1,1
10,2.0,1,1
10,2.0,1,1
10,2.0,1,1
10,2.0,1,1
10,3.0,1,1
10,1.0,1,0
10,2.0,1,0
10,2.0,1,0
10,2.0,1,0
10,3.0,1,1
10,2.0,1,0
10,2.0,1,1
10,2.0,1,0
10,2.0,1,0
10,2.0,1,1
10,1.0,1,0
10,2.0,1,1
10,2.0,1,0
10,2.0,1,0
10,2.0,1,1
10,1.0,1,1
10,1.0,1,1
10,2.0,1,0
10,2.0,1,1
10,1.0,1,1
10,2.0,1,1
10,2.0,1,1
10,2.0,1,1
10,2.0,1,1
10,2.0,1,0
10,2.0,1,1
10,2.0,1,1
10,1.0,1,1
10,2.0,1,1
10,2.0,1,0
10,2.0,1,0
10,2.0,1,0
10,2.0,1,0
10,2.0,1,0
10,2.0,1,0
10,2.0,1,1
10,2.0,2,0
10,4.0,2,1
10,2.0,2,0
10,1.0,2,1
10,1.0,2,1
10,2.0,2,1
10,2.0,2,1
10,2.0,3,1
10,2.0,4,0
10,2.0,4,0
10,2.0,4,0
10,2.0,5,0
10,2.0,6,1
10,2.0,7,0
10,2.0,7,1
10,2.0,7,0
10,2.0,7,1
11,1.0,1,0
11,2.0,1,0
